id,name,score,publisher,developer,follow,topic,review,install
137942,Basics in Education and School Learning Adventure,,UniloXGames,,4,,
137943,Toy Soldier Bastion,,airelves,,147,,
137946,Happy Bike Wheels,,Million games,,4,,
137947,Scale Bubbles,,Bubble Shooter Games by Ilyon,,1,,
137948,Words Up - crossword,,DIY Locker Team,,,,
137951,架木板！,7.8,Kwalee Ltd,,1294,,8
137952,Best Escape Game 433 Vampire Boy Rescue Game,,Best Escape Game,,,,
137953,Escape From Punishment Room,,Games2Jolly,,,,
137954,Escape From Ranch House,,Games2Jolly,,,,
137955,Best Escape Game 432 Cozy Girl Rescue Game,,Best Escape Game,,,,
137957,无尽的传说 3: 黑暗沼泽,,Artifex Mundi,,728,1,3
137958,Escape Puzzle: Luxury Hotel 2,,Play Solo,,,,
137959,Best Escape Games -30- Naughty Child Rescue Game,,Best Escape Games,,1,,1
137960,饼干大厨师发烧友,,Bubble Master,,3,,
137961,うにと神様の大冒険,,株式会社ラグー,,10,,
137962,海底消消乐,,Bubble Casual Games,,1,,
137963,特工密令 ：剧情向密室逃脱冒险解密益智游戏,7.4,PapaBox,,277,1,6
137965,Agent A - 试用版,,Yak & co pty ltd,,1289,1,5
137975,奶嘴三國online,,JoyMore,,3,,
137978,山地自行车挑战赛,,savgame,,28,,
137979,Fish Mania - Swap-Match Puzzle Game,,HaiqTech,,,,
137980,Block Busters,,Bubble Shooter Games by Ilyon,,,,
137981,Tap Dunk Forever,,The Art Of Game,,31,,
137985,Victory Bubbles,,Ilyon Trivia Games,,,,
137987,Basics in Education and Learning Tutorial,,"Valdi's Games",,9,,1
137991,宝宝乘车安全 - 儿童安全座椅 - BABYAUTO&宝宝巴士,,Safety Babyauto,,26,,
137992,Snake Dot,,KisGame,,30,,
137994,Precious Match,,Match 3 Bubble Games,,1,,
137995,罗马东征：遗失的宝藏,,Bubble Master,,2,,
137997,Partia,,Imago Software,,,,
137998,Partia 2,,Imago Software,,,,
138004,Dinosaur Battle Simulator,,Million games,,61,,1
138006,"The Harbinger's Head",,Hosted Games,,6,,
138007,Euro Bus Simulator 2018,,Timuz Games,,68,,
138008,Awesome Boy Escape,,Games2Jolly,,,,
138010,Hill Racer,,Tap Tap Games - Huuuge,,1650,1,
138011,Kavi Game -427- Tricky Puppy Escape Game,,Kavi Games,,,,
138012,全国なまり相談所,,DownTownApps,,1,,
138013,Escape Games Cool-113,,JoyArrowsGames,,,,
138014,宝石块粉碎 - 点消益智游戏,,Bubble Master,,1,,
138018,Drift mania,,The Art Of Game,,3,,
138021,职业保龄球大师,,wangzheapppublisher,,5,,
138022,Shooting Master 3D,,Timuz Games,,37,,
138023,Air Penguin Origin,,DAERI SOFT,,1,,
138024,Match It Fast,,Fernando Hernandez,,,,
138025,Quarto?,,Asmodee Digital,,1,,
138026,逃出阴森地铁站:密室逃脱解密游戏,,Yang Chen,,13,,
138027,动物拼图—儿童拖放拼图游戏,,Gregory R. Piccolo,,,,
138028,暗黑战纪-3D魔幻动作手游,,xiong zz,,,,
138032,Happy Color – 按数字编号上色的涂色书,,X-FLOW LTD,,34,,2
138033,Tales of a Viking: Episode One,,Dmitry Sadovnikov,,1,,
138034,Hill Racer Champions,,Huuuge Games Sp. z o.o.,,8,,
138035,WVZ,,Sergei Sevriukov,,,,
138037,New Super Subway Surf 2019,,idanapp,,1,,
138038,儿童专注力培养涂色游戏,,Monkey Happy,,,,
138039,Best Escape Games -31- Danger Dinosaur Rescue Game,,Best Escape Games,,,,
138040,Cluedo: The Official Edition,,Marmalade Game Studio Limited,,2,,1
138042,Dote,,dedev inc.,,,,
138043,Match Tiles - Sliding Puzzle Game,,Viktor Bohush,,6,,
138044,Révisions de la GS au CP,,Hachette Livre,,,,
138046,My City - Entertainment Tycoon,,Nanobit d.o.o.,,148,,
138047,Girls Hair Salon,,Pazu Games Ltd,,2,,
138048,Twister game spinner,,Georgi Zlatinov,,,,
138052,字母饼干消消乐 - 学习游戏俩不误,,Bubble Master,,2,,
138053,仙侠奇缘,,蜘蛛工作室,,,,5
138055,仙萌物语-年度回合制社交修仙手游,,dingting chen,,,,
138059,Swirl – The Ice Cream Saga,,Shinezone Group,,10,,
138065,Escape Games Cool-112,,JoyArrowsGames,,,,
138069,Slam Dunk - The best basketball game 2018,,Angles Game Studio,,18,,
138070,Football Stadium Construction: Builder Sim,,Xapham Games,,1,,
138071,Escape Game - Desert Valley 2,,Escape Game Studio,,1,,
138073,歡樂跳跳球,,zxpeip,,1,,
138074,Happy Bicycle Wheels #2,,"Titanium ,LLC",,19,,
138076,Helix Jump,,Dunk Hit,,3,,
138077,太空宝石探索,,Bubble Master,,2,,
138082,注射模拟器,,Krazy Town Games,,22,,1
138084,30秒找错别字,,SAN,,2,,
138086,Block Puzzle,,Stars ind.,,,,
138087,Great White And Black Room Escape,,Games2Jolly,,3,,
138088,逃脫遊戲：湖畔別墅,,NEAT ESCAPE,,31,,2
138090,三国御龙战纪 - 热血武将群英战纪手游,,Yue Liu,,2,,
138091,武林外史：武林风起云涌,,Hee Paw,,1,,
138092,西游情缘-经典梦幻回合制手游,,chen hong,,5,,
138093,兄弟传世—烈火世界合击版,,chen yuchong,,2,,1
138094,Impossible Caves,,RISING HIGH STUDIO LTD,,1,,
138096,换装游戏－装扮美人鱼公主化妆小游戏,,shi zhiqian,,40,,2
138097,凡尘升仙-2018畅爽新天地,,YONG FENG,,1,,
138099,Genies & Jewels - Puzzle Quest,,"Zaozhuang MiQu Technology Co., Ltd.",,1,,
138101,没有人知道的大冒险,10,Chuang Xie,,255,7,32
138102,鬼塔,,ke mu,,2,,1
138104,Basics in Education and Learning - Five Nights,,"Valdi's Games",,5,,
138107,混沌天体,1.5,游戏墓地,,92,,18
138108,幽游白书 武术会（测试服）,5.3,上海蛙扑网络技术有限公司,,1246,12,62
138109,心灵伴侶Soulmate,10,Soulmate,,,,13
138111,颜色迷阵,,360 fun,,20,,
138112,暗黑魔城-地下世界,,zhaokang Chen,,4,,
138115,皮皮大作战（测试服）,6.4,深圳新游畅玩科技有限公司,深圳市酷牛互动科技有限公司,1560,8,33
138116,神将联盟,1.0,广州天海网络科技有限公司,,23,,8
138117,辐射：避难所Online,8.4,盛大游戏,,,82,290
138118,放我出去,,天下畅娱网络科技有限公司,,,1,9
138119,辐射：避难所Online,8.4,盛大游戏,,,82,290
138120,动物补全计划,,OKGAME,杭州识也网络科技有限公司,26,12,2
138121,我的冒险,10,成都零柒互娱科技有限公司,成都大神科技有限公司,,8,14
138122,Tower of Hanoi - online puzzle,,YOSHIAKI OSHIMA,,1,,
138123,灵山情缘,,Yanshu Zhou,,3,,
138125,豚鼠桥！,8.7,TBA Games,,1673,3,16
138126,Cricket Captain 2018,,Childish Things Limited,,,,
138129,火柴人骑手,,非常稳工作室,,690,,4
138130,水晶世界,,块翎网络,,,6,5
138131,武动六界,,itogame,,39,9,3
138132,Freaking Math Kids,,Bui Vinh,,,,
138133,Best for Guess The Movies,,Bui Vinh,,,,
138134,Best for Guess The Icon Brand,,Bui Vinh,,,,
138135,Best for Guess The Songs Quiz,,Bui Vinh,,,,
138136,图鉴拼图,,Panda619,,22,1,2
138137,世界world 滑稽果传奇,9.1,滑稽工作室,,73692,1477,2427
138138,姬舞三国,6.7,盛讯游戏,,,6,39
138139,星际雷电合金战机 - 超级雷霆子弹头舰队,,xiong zeng,,5,,
138140,Paint by Number - Colorful Book,,Relax Brain Game,,,,
138141,阿拉伯的诅咒宝石传奇,,Bubble Master,,,,
138142,ピカちんキット ポチっとパズル,,KITERETSU inc.,,3,,1
138145,法老金字塔：千年待解之谜,,Bubble Master,,1,,
138146,Ludo : Ludo Classic - Ludo Star Game,,Ludo Free Games,,,,
138147,Dinosaurs 3D Coloring Book,,Piu Piu Apps,,1,,
138149,wormy.io,,Domino Studio Games,,1,,
138150,Escape Games Cool-114,,JoyArrowsGames,,,,
138151,Helix Jump 2018,,Kardon Doctor,,1,,
138155,Bloop Go!,,Bloop Games,,250,,1
138157,One Hand Clapping voice,,zahovic,,63,,3
138158,DDuDu DDuDu Pretty Girl,,TheFlash&FirstFox,,4,,
138159,Jack blacksmith: Cool Crafting Game,,"Min's",,11,,1
138169,盛大 汽车 市 自行车 驾驶,,The Game Max  Studio,,28,,1
138171,暗影刀锋,,wangzheapppublisher,,10,,
138172,LOL Surprise Opening Eggs,,TeamRoyal inc,,2,,
138176,FlippIt! - Real Estate House Flipping Game,,"ArchiDesign Studios, LLC",,6,,
138179,トニーくんのゴルフを始めてから４年の月日が経ちました,,hasegawa takuji,,1,,
138181,雙陸棋王,,MOBIRIX,,,,
138182,楓狂騎士團,,po cheng Liu,,4,,
138184,CLOUT - The Game,,Exotic Games,,,,
138185,見るだけでIQがわかる画像,,MIKU KURAKI,,,,
138186,Squirrel,,tan zhengping,,,,
138187,儿童涂色世界,,陈远芳,,27,,1
138189,功夫Z,6.7,Tiny Titan Studios Inc.,,2527,,8
138190,IDOLA 梦幻之星传说,9.6,SEGA,,,6,21
138191,Hosted Games,,Hosted Games LLC,,,,
138192,泰洛尔颂歌,7.8,北京北纬通信科技股份有限公司,,,74,80
138193,斗罗大陆,8.6,Gm99,,,10,109
138194,驱散小恶魔,,北京搜狗网络技术有限公司,,,,1
138196,球打脸,,魂世界SOULGAME,,,,2
138197,英雄三国志,,鲸旗游戏,,,,1
138198,我的戀人時代M,,"MJ E&M Co., Ltd",,4,,
138199,战国之道,,广州秒乐网络科技有限公司,上海际动网络科技股份有限公司,,7,2
138200,RWBY（测试服）,7.0,盛大游戏,,31657,453,1066
138201,反重力-竹蜻蜓,,JW,,3,,1
138203,崩坏3（体验服）,9.9,miHoYo,,,478,879
138204,OPUS：地球计划（付费版）,9.7,椰岛游戏,SIGONO,337,3,8
138205,王者之光（测试服）,4.4,飞淼游戏,,537,9,34
138207,天天连线,,一锋游戏,,50,,
138208,开心狼人杀,6.0,乐有科技,,4740,29,71
138209,露比跳跃,7.5,摸鱼游戏,,81,,9
138210,汽车工厂,8.2,匀腾游戏,,,23,42
138211,坚果农场,,北京超火影游科技有限公司,,,4,1
138212,远古传奇,,广州天海网络科技有限公司,,128,,3
138213,Merge Cakes!,,PlayHard.Lab,,3,,
138214,石器争霸,7.5,37GAMES,,584,2,7
138217,单机游戏 - 大家来找茬 2,,youhai yu,,13,,
138221,"Papa's Scooperia To Go!",,Flipline IDS LLC,,109,,9
138222,Unicorn: Color by Number - Pixel Art,,Zverev Mobile,,7,,
138224,冒险湾：农场和冒险,5.4,BELKA GAMES,,1470,2,20
138232,"Moonbyul's Dream",,Dororo,,13,,
138234,推箱子经典版：好玩的休闲智力游戏,,YANG KUN,,21,,1
138235,众神起源：魔幻暗黑奇迹动作手游,,sean meadows,,1,,
138240,Too Fast: Racing League,,Kailin Stone,,2,,
138242,天天剧本杀,7.4,山南水北,,1621,20,18
138243,废土忍者,9.4,Perk Tree Studio,,,24,99
138245,SI?U SAO B?NG ??,,Beta Fun Mobi,,16,,1
138246,保姆：Poky,,RootJade,,,,
138247,SHIN MEGAMI TENSEI D×２,,SEGA CORPORATION,,,,
138248,Legendary BattleUS,,起源互动,,,,
138249,ICP: The Gathering,,Flight Systems LLC,,2,,
138251,老爹热狗店—大厨经营小店,9.1,leng feng,,561,,13
138252,地下少女与龙之迷宮,,"DENYUSHA CO.,LTD.",,327,1,1
138253,未世边缘：觉醒,9.3,山海居,,1183,10,63
138254,迷你球球大冒险,,讯天,,49,,1
138255,暴走办公室,,讯天,,,,
138256,梦想动物小镇,9.1,苏州齐思妙想信息科技有限公司,,,5,9
138258,指尖漂移-指尖车手驾驶游戏,,Yongqiang Zhou,,2,,
138259,一世之尊,,成都可可兰,,5,,
138260,血之命运（测试服）,6.9,北京掌中飞天科技股份有限公司,天元工作室,2602,27,56
138261,贪吃蛇与白块,,一锋游戏,,170,,2
138262,迷你消消乐,,一锋游戏,,26,,3
138263,find the  block for her,8.4,江狐工作室,,705,13,43
138264,Block Puzzle Jewel,,Apps Enginering,,1,,
138265,Double Proposal: Free Otome Games,,"Ciagram CO., LTD.",,29,,
138266,祖玛游戏经典版,,iJoyGame,,3,,
138267,巨兽冲击,4.6,"NEXON Co., Ltd.",,1093,2,14
138269,"Extreme Job Hero's Manager VIP",,sehoon jang,,2,,
138271,光與影之歌,,i.d.PLAY Hong.Kong,,14,,1
138274,PopStar - 可悔棋,,Oscar Tsang,,,,
138275,Finding Bigfoot monster hunter,,Nadeem Munawar,,2,,
138276,霸业永恒-屠龙霸刀传世霸业,,hailong Lai,,,,
138278,潜入其中,,Demis Mezirov,,108,,4
138280,永恒冒险JP,9.5,"KOG Co., Ltd.",,3164,11,28
138282,MapleStory M,2.0,NEXON Korea Corporation,,152,,32
138284,Run Jojo Siwa,,siwa jojo.inc,,,,
138288,霸刀传奇-新版耐玩，终极狂暴！,,huang hongxia,,,,
138292,塔塔三国 - 热血塔防单机游戏,,guanghui peng,,5,,
138293,Bloxy Puzzles,,Viker Limited,,,,
138295,弓箭手英雄拯救牛仔,,Qingqing Wang,,8,,
138298,末日之子,,"HaGame international Co., Ltd.",,6,,
138311,Farm Tycoon : Idle Clicker,,Mindstorm Studios,,3,,
138313,半月传,10,中二游戏,,,,15
138315,果汁飞溅消消消,,zhang hui,,,,
138318,超级星鱼,8.9,Protostar Games PTY LTD,,302,2,15
138319,億萬遺跡HK,,Skytree Digital Limited,,123,1,4
138321,绕圈跑 ?,,"CRAZY LABS BY TABTALE , G.P.",,330,,5
138322,妖女サーガ,,Cybergate Technology Limited,,19,,
138323,脱出ゲーム ななしホテルへようこそ,,"ACTKEY CO., LTD.",,5,,
138324,Drift Rescue,,Chen Chao,,2,,
138325,糖果拼图消消消,,Lin Wu,,,,
138326,宝石消消乐 - 钻石王国之旅,,Lin Wu,,,,
138327,Cupcake Detective (Full),,Maverick Software LLC,,,,
138328,高手养成记,,DAERI SOFT,,75,,1
138331,全职幻想-自由约战大冒险,5.5,Ewan Gibbons,,69,,8
138332,妖怪恋回,9.3,"Voltage, Inc.",,,1,7
138336,敌对男友,8.6,株式会社ビットワークス?ジャパン,,472,,7
138338,全职觉醒,8.5,斗魂工作室,,,425,1835
138340,冲浪外星人,9.2,Toylogic Inc.,,195,,5
138343,征三国,,广州天海网络科技有限公司,,13,,3
138344,心智牌,,Christophe Coyard,,26,,3
138345,Numbala,,Neurodio sp. z o. o.,,1,,
138346,脱离道路,8.2,Dogbyte Games Kft.,,23066,26,60
138347,Solitaire Flush & Clash,,XI-ART Sp.z o.o.,,,,
138348,holedown,,webbfarbror AB,,5,,1
138349,从未离开CN,9.7,Teebik-inc,,,5,22
138350,Tunnel Roll,9.7,打破对称游戏工作室,,276,,7
138351,Highway Grab,,打破对称游戏工作室,,37,,2
138352,伏魔者2,4.5,上海寅酷网络股份有限公司,,233,,10
138353,蜀山掌门,8.2,沙盒时代,,9642,95,255
138354,名剑,5.0,广州傲玩信息科技有限公司,,253,,18
138355,南希的奇幻梦境,9.4,梦幻屋,,,,13
138356,绝境幸存者（免费体验版）,5.8,广州市友趣科技有限公司,四十大道（北京）科技有限公司,17536,74,190
138357,秋色的记忆Lite,9.3,Mimi Nana Production Limited,,864,3,19
138358,Aliens VS Cowmander,,Largelabs,,,,
138360,零下记忆,9.3,3K独游屋,积木塔科技,,13,42
138361,不思议三国,6.5,幻世时空,,2452,6,73
138362,Oil Tanker Transport Offroad Driving Simulator 3D,,Trucker Studios,,2,,
138363,消灭恶魔星星,,深圳市创乐天地信息科技有限公司,,57,,5
138364,小森生活,9.8,睿逻网络,,,74,257
138365,many bricks crushy- 砖块破坏者,7.4,广州飞月,,3078,8,52
138366,Double Farmer,6.6,魔力码头,,169,1,10
138367,泡泡鱼,,寒雨工作室,,18,,1
138369,Word Swipe,,pistachio studio,,2,,
138371,终焉誓约,9.5,新闻消息,,,3,31
138374,宝宝交通拼图HD,,陈远芳,,4,,
138375,完美弹珠台 Pure Pinball,,Legendo Entertainment AB,,,,
138376,SKATE GIRL,,cyberagent inc,,2,,
138377,PRO野球VS,,CayenneTech,,293,,1
138378,肉炮高尔夫,,Moe Bull Corporation,,3,,
138379,摇骰子开心玩,,"Guangzhou Junlong Network Technology Co., Ltd.",,9,,
138382,萌剑士3D - 日系二次元动作手游,,huang qiuping,,1,,
138387,Wheelie Rider 3D,,kimmo halonen,,,,
138390,瘋狂繽紛糖果,,Yunbu Game Studio,,2,,
138392,Kunker.io,,Royale Battle Games,,6,,
138393,Basics in Education and School Learning Subway Run,,UniloXGames,,15,,2
138401,ぷちムズ救済エッグ　～暇つぶし最適ゲーム～,,River Field,,,,
138405,Shoot Ball Fruit Splash,,Bosi Lv,,,,
138406,铁路跑酷: 天天奔跑吧--酷跑兄弟3d !!,,ping jiang,,1,,4
138408,汉字方块,8.9,SilverStarJapan,,5640,12,47
138410,密室逃脱：夏日的海边小屋,,Lirong Chang,,6,,
138412,航空管制员,8.2,RORTOS,,4142,3,20
138416,恐怖 屋 逃逸,,ARPAPLUS,,30,1,5
138417,皇帝成长计划2,7.8,四三九九网络股份有限公司,比目鱼工作室,142158,1103,1654
138419,Block! Triangle puzzle: Tangram,,BitMango,,83,,
138427,Bunny Blast,,SUPERBOX.INC,,20,,
138429,Furistas 《绒毛猫咖啡厅》,8.1,Runaway,,8313,13,54
138430,口袋战争（测试服）,5.3,Mango Games,,2068,16,78
138431,PRO野球VS,,CayenneTech,,293,,1
138433,Learn Your basics with School and Education,,TacticDreamy,,12,,
138434,Red Ball Adventure,,Funfuntap Game,,2,,
138435,绕圈跑?— 你能跑完整圈吗？,5.7,Crazy Labs by TabTale,,2893,,7
138436,Archery Star,,Tap Run,,56,,
138437,One Line : Single Stroke Drawing,,BitMango,,168,,
138438,霍拉斯叛乱：军团,,Everguild Ltd.,,74,1,3
138441,暗黑對決-激戰掛機手遊,,YANG LILY,,21,,
138443,Cook Top Burger,,Zahid Khan Jan,,1,,
138445,滑板高手,,掌游天下ZPLAY,,251,,4
138446,三国先锋,,深圳市畅娱天下科技有限公司,,,1,1
138447,Tape by Focusrite,,Focusrite Audio Engineering Ltd.,,1,,
138449,死亡公路,,Teebik-inc,,,1,1
138450,Trigger,,Spelkraft Sthlm AB,,5,,
138451,Unpuzzle,,Pavlo Sich,,,,
138453,全球火力（测试服）,6.4,Zeus Game,,8153,364,249
138454,Word Cross - Word Cheese,,PlayZeit,,37,,
138456,废土忍者（测试服）,8.2,Perk Tree Studio,,2673,46,119
138457,最佳逃生游戏 - 受伤的鹿逃生,,Best Escape Games Studio,,,,
138458,ぼくは航空管制官４ セントレア,,ブロードメディアGC株式会社,,55,,2
138460,冲鸭！,8.4,匿蝶网络,,,1,24
138461,霍拉斯叛乱：军团,,Everguild Ltd.,,74,1,3
138462,光明的战士,,Brian Good,,69,,
138463,Werewolves: Haven Rising,,Choice of Games LLC,,9,,
138464,宝宝假日旅行,,BabyBus Kids Games,,1301,,
138465,融合英雄,,"Tapinator, Inc. (Ticker: TAPM)",,297,1,7
138466,Learning Basics School And Education,,benmobi dev,,5,,
138467,color switch 1016,,App Minds,,1,,
138468,波涛,8.8,VOODOO,,1552,1,8
138469,鸡工场,8.4,G.Gear.inc,,6643,8,31
138470,決戦三国～高速三国志RPG～タップで即バトル,,6waves,,35,,
138471,DORAKEN,,Reward Game k.k.,,,,
138472,欢迎来到无名宾馆,,あそびごころ。,,94,,1
138473,Trendy Boy Rescue,,Games2Jolly,,1,,
138474,Escape Games - Retro Classroom,,Escape Game Studio,,,,
138476,Best Game 437 if You Can Rescue - Stylish Boy Game,,Best Escape Game,,,,
138477,命运／成长,9.9,Marvelous Inc.,,12833,23,89
138478,Cute School Girl Rescue,,Games2Jolly,,,,
138479,謎解きの時間 - 絵探しアドベンチャー,,DownTownApps,,115,,
138480,密室逃脱：盛夏的沙滩,,Flag Entertainment,,8,,
138481,甜糖溶化,,Bubble Master,,1,,
138482,寻宝阿拉伯：古兰经中的秘密,,Bubble Master,,,,
138484,我被狗仔偷拍了2 - 陷阱回避游戏,,ABC escape games,,118,,1
138485,Diamond Fantasy: Free Jewel Match 3 Game,,Prafulbhai Shukla,,1,,
138486,"Beauty and the Beast Style-PrettyGirl's LovelyDate",,TheFlash&FirstFox,,2,,
138488,喵星人大冒险 - 迷失猫咪大作战（岛风解密游戏）,,"Chengdu Pinyou Technology Co.,Ltd.",,94,,2
138489,Neon Descent,,NORMAN ROZENTAL,,3,,
138491,远古异兽,,Jiaqi Liang,,8,,1
138492,航空管制员,8.2,RORTOS,,4142,3,20
138493,坦克军团,,鸿戈网络,,33,,
138494,命运／成长,9.9,Marvelous Inc.,,12833,23,89
138495,魔王计划,9.7,雷神互娱,肌肉熊工作室,,17,39
138497,2018年狩猎游戏 - Safari中的运动狩猎游戏,,GAME TSUNAMI,,1,,
138498,影子战士,,TOH Games,,426,,2
138500,Journey Jake,,Tricky Tribe,,28,,
138501,Rolling Sky - Sky Ball,1.0,Xapota Game,,8,1,35
138502,萌企部落（试玩版）,8.8,无端科技,,2641,5,70
138503,搜仙记,,深圳天图网络文化传播有限公司,,,,
138506,Fort? on android -knifeone,,melagachi,,4,,
138511,Best Escape Games -32- King Rescue 2018 Game,,Best Escape Games,,,,
138512,存活吧！终末世界,,UtoPlanet Corp.,,,2,3
138513,Funny Tortoise Rescue,,Games2Jolly,,,,
138518,Best Game 436 If You Can Rescue - Tiger Cub Game,,Best Escape Game,,,,
138519,最佳逃生游戏 - 潜艇逃生受损,,Best Escape Games Studio,,,,
138523,"Hamster Town  (Nonograms, Picross style)",,hehcompany,,2,,
138524,?? ???,,OnePunchSoft,,127,,
138525,??? ????? : ??? RPG+????,,OrangeTribe Inc,,11,,
138528,Runaway Hero,,????,,,,
138530,"Yellow's puzzle adventure ( Colored )",,MasterGames,,,,
138531,????? - ??? ???? RPG,,rawple,,114,,
138532,RunRun 人类大灾难 [I hate Fish],,Jinho,,8,,
138534,?? ??? ????[???],,???? ???,,4,,
138535,丧尸女友 side:S -sister-,9.3,Karapon.Games,,276,,8
138536,Liên Qu?n Poke - Lien Quan Poke,,Jady Studio,,494,,
138537,埃及宝藏历险：小心身后木乃伊,,Bubble Master,,,,
138539,Assassin Fight,,隆讯游戏,,10,,
138540,水果农场泡泡,,Bubble Master,,,,
138542,探秘金字塔之旅：宝石传奇,,Bubble Master,,,,
138543,Euro Train Simulator 2,,Highbrow Interactive,,118,,1
138548,Tropic Trouble Match 3 Builder,,Qublix Games,,35,,
138549,Best Game -435- Precise Skating Girl  Rescue Game,,Best Escape Game,,,,
138550,宝石粉碎2018：巫师魔法学院,,Enjoy Your Games,,,,
138552,????? 2 - ????,,AIGAMES,,23,,
138553,??? : ?? ??,,(?)?????,,24,,
138554,Marine Story,,SoyaGames,,3,,
138556,??????,,???? 3F FACTORY,,11,,1
138562,大黄蜂狂飙,,Naumov Alexey,,,,
138564,Tenkyu Free,,Racing Games Fever,,23,,1
138567,职业足球俱乐部,,SpeedMaster Studio,,11,,
138570,竹貓星球塔羅占卜,,竹貓星球數位股份有限公司,,47,,2
138580,Color Connect : Fill in the blocks,,BitMango,,2,,
138583,Play Bubbles,,Cookie Crush Games,,1,,
138584,Awesome Blossom,,Blast 2 Fun Games,,17,,
138585,Jewels Crush Match 3 fun,,firstmanager,,,,
138587,Super Cow Sai,,Freebugs,,,,
138588,The Zen GardenHK,,InZenity Gaming Studio,,4,,
138590,Zodiac Bubbles,,Bubble Shooter Artworks,,,,
138591,Moomin: Match And Explore,,Snowfall Ltd.,,4,,
138593,Lightseekers,,PlayFusion,,86,,
138594,Homespace,,Little West 12th Pseudios,,137,,3
138595,BeSwitched Magic Match 3,,Kongregate,,4,,
138597,太空泡泡大战,,Bubble Master,,,,
138600,4x4 Buggy Race Outlaws,,Tiny Lab Racing Games,,8,,
138601,滑板高手,,掌游天下ZPLAY,,251,,4
138603,水果炸弹乐翻天,,Bubble Master,,,,
138606,[???]MEMORIES,,-YUN-,,5,,
138607,记忆操作TALK,9.5,Day7,,499,,9
138609,坦克击爆,,CussDev Inc.,,,,
138610,碰碰大作战,5.7,Voodoo,,40178,18,230
138611,熊猫和儿童超市,,Kids Arcade Games,,,,
138612,虚无养成,,ゾウノアシ,,95,,2
138613,Beautiful Country House Escape,,Odd1 Apps,,,,
138614,神の詰将棋,,sasame,,1,,
138627,碰碰大作战,5.7,Voodoo,,40178,18,230
138629,SaioApp,,Benedetto Romano,,,,
138632,大大跳跳猫 - Huuuge游戏,,Huuuge Games Sp. z o.o.,,147,,
138633,命悬一日,7.8,My.com B.V.,,2552,2,20
138636,仙剑情缘-3D国风仙侠全民仙恋修仙手游,,Junming Zhong,,7,,
138638,Brainz : test your brain,,emeal zaher,,,,
138640,解锁！红色轿车。 （无广告） (Unblock it! Red car),,Ruslan Goncharenko,,1,,
138641,2048时代：世界 (Age of 2048),7.8,"NLABSOFT Co., Ltd.",,663,1,8
138643,搞笑幽灵！令人兴奋的万圣节！,,David Averin,,,,
138644,The Room Three-繁中版,,LONG-E (HK) HOLDINGS LIMITED,,33,,
138645,Slime Time!,,Brant Essam,,20,,3
138646,Kavi Escape Games 428 Honey Bee Rescue Game,,Kavi Games,,,,
138647,Defender Rescue,,Games2Jolly,,,,
138650,捕盗行纪,9.8,魂动,,,12,113
138652,艾德娜和哈维：哈维的新眼睛,9.4,Daedalic Entertainment,,,1,11
138653,深林,9.6,上海胖布丁网络科技有限公司,,,7,78
138656,Krypton,,Amazing Blocks Technology,,17,1,2
138657,Subway Rider - Train Rush,,Timuz Games,,23,,
138658,Helix Bounce Space,,Rise.,,1,,
138660,Flick Champions? XS,,NAWIA GAMES Sp. z o.o.,,,,
138661,Ellipsis - 触摸、探索和生存。,,Salmi GmbH,,,,
138663,Helix Jump Ball,,JouerStudio,,7,,
138665,Sniper Battles: online PvP shooter game - FPS,,Интерактивные Истории,,26,,
138666,Word Land - Crosswords,,IsCool Entertainment,,3,,
138676,Best Escape Game 438 Creature Rescue 2018 Game,,Best Escape Game,,,,
138678,最佳逃脱游戏 - 免费鸟类,,Best Escape Games Studio,,,,
138679,最佳逃脱游戏 - 天堂森林逃生,,Best Escape Games Studio,,,,
138681,???? ???,,nagneGAME,,1,,
138683,Poly Artbook 2018 - Pixel Art – Coloring By Number,,Poly Art- No.color- Draw.color- Pixel Art- Jigsaw,,30,,
138684,青雲劍-瑰麗夢幻仙俠MMO,,TYGame,,3,,
138685,跳舞的小球 杀时间利器,,TCGame,,6,,
138686,熊猫超市三消,,Bubble Master,,3,,
138687,泡泡水果海洋,,5 Star Games,,,,
138689,小店日誌 Doki Doki Daily,,Dokimoment,,2,,1
138693,Helix Ball,,SweetieGaming,,4,,
138695,益智王：休闲益智集锦,,YueChuan Games,,11,,
138699,Illuminati Adventure - Idle Game & Clicker Game,,Weird Johnny Studio,,13,,1
138700,拋出银河系,,CurryGames,,3078,,3
138705,法老皇室宝藏,,Bubble Master,,,,
138708,Tricky Tube,,Ketchapp,,190,,1
138713,Nable-Base(?????),,????,,7,,
138715,Emo Down,,APUS GAME CENTER,,9,,
138716,Narcotic~??????? ??? ??~,,coly Inc.,,23,,
138717,越野极端汽车驾驶模拟器3D,,Strike Action Studio,,6,,
138721,逃脱公寓8:2016经典密室逃脱系列游戏,,li ailing,,3,,
138722,名将三国-三国卡牌策略手游,,Samuel Dorothy,,,,
138723,斩妖情缘：唯美国风仙侠世界,,Tim Small,,,,
138727,修仙吧！凡人-国风仙侠MMORPG手游,,"Shanghai IQIYI Culture Media Co., Ltd.",,9,,
138728,DNB-15分IQアップ脳トレゲーム-,,keigo matsumaru,,3,,1
138734,超粘液,,Rock Paper Scissors Games,,78,,3
138739,Best Escape Games 34 Tricky Fox Escape Game,,Best Escape Games,,1,,
